id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion
59045834,,0,-116.96,0.278
59045853,,0,-2.32,0.291
59045850,35,1,264.74,0.159
59045919,,0,-3.12,0.22
59045918,75,1,453.7,0.787
59045986,,0,-9.52,0.196
59046015,,0,-17.92,0.583
59046073,35,0,371.24,0.102
59046285,75,1,528.98,0.258
59046294,35,1,155.12,0.321
59046342,,0,-102.16,0.44
59046550,,0,-103.68,0.383
59046549,,0,42.64,0.598
59046587,,0,51.2,0.369
59046578,35,0,333.13,0.194
59046596,35,0,328.44,0.221
59046701,,0,-77.76,0.325
59046789,,0,-88.72,0.227
59046778,75,1,675.82,0.349
59046841,,0,-20.64,0.407
59046944,,0,-26,0.39
59046965,75,1,562.91,0.463
59046974,,0,47.36,0.431
59047001,35,1,168.32,0.238
59047093,,0,-9.04,0.203
59047229,,0,-127.76,0.371
59047319,,0,-120.4,0.376
59047488,,0,30.08,0.293
59047571,,0,136.4,0.209
59047587,,0,-55.28,0.359
59047672,35,1,81.52,0.399
59047829,,0,64.96,0.329
59047853,35,0,297.23,0.195
59047922,,0,36.72,0.512
59048038,,0,11.12,0.293
59048058,75,1,562.47,0.197
59048096,,0,97.92,0.273
59048250,35,1,196.64,0.559
59048271,35,1,211.28,0.439
59048340,,0,-18.88,0.489
59048373,,0,75.84,0.407
59048388,,0,-8.96,0.309
59048439,,0,100.56,0.209
59048467,35,1,436.74,0.172
59048568,,0,91.28,0.204
59048565,35,0,186.8,0.305
59048607,,0,104,0.143
59048616,75,1,534.67,0.264
59048678,,0,299.03,0.201
59048687,,0,-54.72,0.326
59048684,50,1,440.61,0.234
59048703,,0,85.52,0.338
59048753,,0,-63.36,0.531
59048835,35,1,252.32,0.489
59048856,,0,15.6,0.382
59048950,,0,-102.32,0.366
59049222,,0,-69.68,0.451
59049253,35,1,137.36,0.354
59049386,75,1,489.16,0.357
59049526,75,1,473.85,0.24
59049595,35,1,119.28,0.396
59049603,35,1,116.56,0.446
59049685,,0,-66.32,0.386
59049776,75,1,510.23,0.433
59049844,,0,121.04,0.183
59049864,,0,-17.04,0.46
59049903,,0,-39.92,0.299
59049917,,0,46.16,0.285
59049964,,0,-43.44,0.356
59050010,,0,-60.32,0.273
59050096,,0,24.4,0.237
59050093,35,1,365.57,0.189
59050117,,0,-92,0.43
59050187,,0,12.64,0.405
59050212,35,1,122.4,0.455
59050233,,0,-27.2,0.254
59050370,35,1,325.25,0.351
59050442,,0,150.88,0.55
59050444,,0,-19.28,0.26
59050647,,0,41.2,0.257
59050661,,0,26.72,0.272
59050702,,0,53.76,0.359
59050783,,0,21.2,0.654
59050845,,0,98,0.238
59050863,35,1,407.32,0.188
59050873,35,1,243.76,0.489
59050891,35,1,212.56,0.183
59051006,,0,-92.56,0.295
59051005,,0,161.28,0.294
59051013,35,1,104.56,0.535
59051087,75,1,488.91,0.289
59051102,35,1,303.16,0.287
59051133,,0,166.08,0.22
59051222,,0,42.64,0.469
59051446,,0,-109.04,0.415
59051541,,0,28.72,0.342
59051589,,0,-3.92,0.276
59051622,,0,-126.56,0.485
59051638,35,0,269.65,0.342
59051653,,0,-51.2,0.269
59051788,35,1,244.72,0.372
59051925,75,1,491.95,0.326
59051978,,0,64.16,0.449
59051986,,0,-56.8,0.232
59051996,,0,56,0.319
59052087,,0,67.6,0.35
59052108,,0,-4.16,0.299
59052172,,0,35.76,0.403
59052201,35,1,176.16,0.583
59052306,,0,58.32,0.24
59052317,,0,-44.08,0.349
59052321,35,1,292.92,0.191
59052379,75,1,389.25,0.334
59052400,,0,-74.64,0.389
59052403,,0,-49.84,0.274
59052417,75,1,549.17,0.548
59052436,,0,95.92,0.317
59052451,,0,-21.04,0.455
59052458,,0,50.16,0.259
59052571,,0,-53.52,0.286
59052573,,0,11.52,0.255
59052559,35,1,432.98,0.299
59052582,,0,-48.72,0.631
59052707,,0,36.72,0.305
59052699,75,1,530.26,0.246
59052767,,0,20.08,0.378
59052781,,0,-54.72,0.553
59052830,,0,-16.16,0.414
59052876,,0,31.68,0.421
59052983,35,0,138.72,0.289
59053111,,0,137.2,0.209
59053108,75,1,455.14,0.357
59053327,,0,33.52,0.453
59053362,75,1,718.31,0.337
59053416,35,1,234.08,0.249
59053505,,0,123.92,0.254
59053511,50,1,481.14,0.207
59053592,35,0,188.08,0.359
59053697,,0,-14.32,0.328
59053720,,0,-94.96,0.472
59053816,35,1,281.78,0.194
59053848,,0,36,0.529
59053877,,0,69.28,0.315
59053870,35,1,157.2,0.383
59053958,,0,-129.2,0.322
59054026,,0,13.92,0.241
59054027,,0,54.24,0.353
59054078,,0,-32.32,0.281
59054095,,0,-77.52,0.321
59054124,,0,45.2,0.32
59054116,35,1,115.6,0.31
59054259,,0,-101.04,0.306
59054281,,0,90.32,0.305
59054322,,0,82.56,0.168
59054348,,0,25.92,0.294
59054364,75,1,523.76,0.2
59054468,,0,61.52,0.165
59054550,3,0,355.22,0.124
59054565,,0,2.72,0.223
59054571,,0,-118.96,0.467
59054644,,0,24.96,0.379
59054704,35,0,296.45,0.403
59054714,35,1,211.28,0.434
59054748,,0,-22.48,0.207
59054779,35,1,144.48,0.438
59054802,35,1,245.36,0.266
59054934,,0,-61.92,0.295
59055010,,0,-112.72,0.305
59055062,35,1,147.84,0.621
59055089,,0,-8.88,0.313
59055262,,0,-107.92,0.292
59055372,,0,7.44,0.252
59055375,35,1,136,0.371
59055412,35,0,285.98,0.507
59055525,,0,129.52,0.265
59055557,,0,251.12,0.141
59055562,,0,-126.24,0.367
59055561,50,1,446.79,0.235
59055603,,0,-58.24,0.404
59055612,,0,62.88,0.305
59055705,75,1,615.67,0.263
59055767,,0,100.4,0.323
59055860,,0,-79.52,0.276
59055873,,0,84.96,0.366
59055879,,0,101.92,0.245
59055882,35,1,264.32,0.387
59055908,,0,104.16,0.299
59055918,35,1,213.44,0.533
59056057,,0,56.8,0.35
59056124,75,1,538.19,0.294
59056197,,0,79.2,0.274
59056206,75,1,585.93,0.699
59056224,35,0,388.33,0.185
59056303,,0,-88,0.633
59056366,3,1,235.76,0.137
59056411,35,1,223.52,0.548
59056465,35,0,161.04,0.33
59056594,75,1,510.47,0.276
59056683,,0,1.36,0.233
59056759,,0,206.96,0.344
59057014,,0,-34.4,0.354
59057111,,0,-121.04,0.375
59057098,35,1,131.28,0.541
59057349,35,1,205.04,0.211
59057360,75,1,729.8,0.239
59057383,,0,-87.44,0.233
59057423,75,1,440.48,0.37
59057444,,0,-25.28,0.428
59057457,,0,107.28,0.27
59057494,35,1,206.24,0.247
59057635,,0,-55.04,0.321
59057648,,0,-125.04,0.304
59057735,,0,-39.92,0.546
59057741,35,1,245.76,0.465
59057814,,0,-123.68,0.244
59057834,35,0,439.01,0.132
59057851,75,1,650.88,0.287
59057870,75,1,810.05,0.427
59057937,,0,-3.92,0.404
59057912,75,1,754.95,0.214
59057973,35,0,142.88,0.456
59058011,35,1,398.37,0.239
59058027,,0,146.32,0.158
59058086,35,1,104.4,0.388
59058109,,0,-100.48,0.377
59058177,,0,-60.88,0.69
59058179,,0,-53.44,0.282
59058155,35,0,336.52,0.235
59058208,,0,-28,0.229
59058225,35,1,222.24,0.28
59058304,,0,-51.44,0.285
59058334,35,1,106.08,0.468
59058392,35,1,181.44,0.226
59058549,35,0,326.77,0.218
59058657,,0,8.64,0.419
59058669,3,0,154.72,0.229
59058719,,0,137.44,0.178
59058768,35,0,293.86,0.374
59058794,,0,-105.6,0.51
59058947,,0,7.52,0.239
59058975,,0,14.32,0.105
59059048,35,1,265.87,0.524
59059097,75,0,485.1,0.402
59059140,,0,-86.08,0.327
59059158,,0,-57.12,0.548
59059162,,0,91.76,0.179
59059164,,0,61.44,0.234
59059177,35,0,113.76,0.315
59059190,75,1,728.2,0.306
59059207,35,1,227.76,0.615
59059224,,0,-114.24,0.322
59059309,35,0,266.88,0.478
59059416,35,1,163.04,0.419
59059508,,0,-78,0.369
59059548,,0,-40.56,0.376
59059572,75,1,425.81,0.328
59059606,,0,-36.32,0.58
59059645,,0,-2.32,0.348
59059654,35,1,99.76,0.339
59059737,,0,-126.64,0.231
59059733,75,1,589.63,0.357
59059775,,0,-116.72,0.367
59059902,,0,82.48,0.319
59059906,,0,-95.76,0.536
59059962,,0,-39.52,0.228
59059978,35,1,176.72,0.507
59060152,,0,67.68,0.444
59060143,35,1,249.84,0.297
59060167,35,1,230.48,0.168
59060381,,0,24.32,0.279
59060386,,0,194.88,0.105
59060432,,0,15.52,0.507
59060437,35,1,404.6,0.258
59060487,,0,157.04,0.278
59060515,75,1,561.76,0.313
59060570,,0,69.76,0.414
59060595,35,1,199.04,0.309
59060610,35,1,248.08,0.508
59060625,,0,165.12,0.193
59060688,,0,79.84,0.4
59060715,,0,-72.4,0.576
59060706,35,1,185.52,0.302
59060803,35,0,197.68,0.23
59060846,35,1,116.4,0.44
59060934,,0,75.76,0.33
59060993,,0,-52.32,0.29
59060982,35,1,255.04,0.475
59061048,,0,230.64,0.22
59061147,35,1,77.04,0.443
59061177,,0,-82.64,0.276
59061207,,0,184.48,0.149
59061605,,0,136.8,0.243
59061699,50,1,438.08,0.236
59061763,,0,-42.48,0.274
59061776,35,0,335.32,0.384
59061913,,0,33.2,0.227
59061933,75,1,513.71,0.228
59061998,35,1,213.2,0.679
59062023,35,1,144.96,0.261
59062049,,0,-31.28,0.303
59062088,,0,-103.76,0.426
59062133,,0,-117.68,0.252
59062406,75,1,517.06,0.319
59062415,35,1,94.88,0.35
59062578,,0,-55.68,0.309
59062631,,0,2.48,0.51
59062809,,0,-54,0.25
59062840,,0,-3.12,0.364
59062844,75,1,463.14,0.318
59062923,35,1,217.44,0.356
59062982,75,1,431.97,0.45
59062989,35,1,267.32,0.266
59063085,,0,74.16,0.15
59063201,,0,61.92,0.265
59063300,,0,128.64,0.234
59063302,35,1,106.48,0.317
59063320,,0,-37.44,0.265
59063354,50,1,390.04,0.324
59063458,,0,-78.48,0.782
59063490,,0,89.04,0.211
59063647,75,1,398.86,0.621
59063654,35,1,130.48,0.343
59063755,,0,-98.16,0.308
59063797,35,1,134.72,0.283
59063837,,0,-58.48,0.325
59063844,,0,-3.28,0.221
59063918,,0,130.4,0.212
59063971,,0,-4.64,0.262
59064012,,0,-117.76,0.205
59064050,,0,16.64,0.243
59064117,,0,-22,0.464
59064167,,0,-19.36,0.23
59064199,35,1,125.76,0.363
59064333,,0,-92.72,0.424
59064370,,0,-71.12,0.267
59064399,,0,-3.52,0.239
59064465,,0,-99.76,0.283
59064585,,0,87.44,0.272
59064607,,0,-51.84,0.192
59064612,35,1,187.76,0.365
59064798,35,1,120.48,0.439
59064821,,0,31.12,0.228
59064990,,0,28.48,0.239
59065148,75,1,471.3,0.319
59065188,,0,-11.68,0.295
59065197,35,1,179.84,0.325
59065299,,0,-92.16,0.24
59065313,,0,-131.04,0.497
59065329,35,0,295.74,0.505
59065374,75,1,769.58,0.248
59065494,35,1,196.4,0.286
59065604,,0,131.28,0.227
59065638,,0,-18.72,0.303
59065645,35,1,427.03,0.241
59065687,,0,1.52,0.287
59065685,75,1,559.94,0.498
59065903,35,1,157.28,0.452
59065974,75,1,563.41,0.29
59066014,,0,14.4,0.262
59066165,,0,-59.6,0.26
59066164,35,1,172.96,0.386
59066180,,0,27.44,0.468
59066172,75,0,624.58,0.258
59066263,,0,-101.2,0.374
59066284,,0,-53.6,0.189
59066361,35,1,238.4,0.387
59066416,,0,-86.88,0.376
59066425,50,1,418.02,0.285
59066511,,0,40.08,0.133
59066520,,0,-111.52,0.371
59066646,35,1,230.72,0.326
59066671,,0,-111.28,0.174
59066698,35,1,66.24,0.585
59066738,35,1,127.36,0.448
59066754,75,1,685.41,0.391
59066791,,0,55.04,0.298
59066792,35,0,98.64,0.361
59066895,,0,64.32,0.452
59066885,75,1,573.13,0.286
59066933,,0,121.52,0.234
59067003,,0,24,0.245
59067018,75,1,508.06,0.4
59067128,75,1,483.91,0.296
59067161,35,1,233.44,0.306
59067225,,0,-66.08,0.383
59067285,35,1,73.04,0.437
59067314,,0,37.12,0.268
59067331,,0,-95.76,0.138
59067396,,0,-18.96,0.429
59067419,35,1,76.16,0.632
59067536,,0,39.92,0.309
59067555,,0,-71.92,0.243
59067722,35,0,131.12,0.376
59067730,35,1,286.22,0.254
59067863,,0,-50.32,0.151
59067976,,0,-66.32,0.48
59067974,75,1,515.69,0.202
59067978,35,0,200.16,0.245
59068000,,0,122.32,0.261
59068072,,0,21.92,0.236
59068077,35,1,218.16,0.204
59068192,,0,-31.44,0.474
59068204,75,1,443.41,0.267
59068393,,0,-5.04,0.346
59068529,,0,-28.72,0.384
59068544,,0,-78.56,0.314
59068556,35,1,124.96,0.336
59068638,35,1,212.24,0.285
59068702,35,1,66,0.502
59068746,75,1,325.63,0.663
59068871,,0,-106.64,0.291
59068992,,0,-106.56,0.392
59069094,,0,151.76,0.231
59069165,,0,97.44,0.275
59069173,75,1,456.64,0.281
59069220,,0,-94.24,0.417
59069287,3,0,317.6,0.216
59069363,,0,93.6,0.315
59069350,35,0,203.92,0.356
59069448,,0,2.56,0.211
59069474,35,0,255.52,0.158
59069584,75,1,567.01,0.395
59069642,,0,64.08,0.231
59069689,,0,9.76,0.335
59069684,75,1,531.37,0.363
59069924,75,1,629.34,0.627
59069937,50,1,401.59,0.284
59069969,,0,106.32,0.282
59070120,,0,7.68,0.397
59070100,35,1,102.64,0.555
59070161,,0,216.24,0.286
59070212,,0,69.12,0.328
59070237,35,1,171.76,0.329
59070275,,0,-124.08,0.236
59070292,,0,-81.44,0.281
59070279,35,1,134.32,0.436
59070333,,0,88.56,0.311
59070344,75,1,522.16,0.601
59070371,,0,64.88,0.174
59070628,35,0,167.76,0.346
59070674,,0,237.76,0.215
59070696,35,1,265.28,0.508
59070766,,0,-72.16,0.206
59070800,35,1,295.66,0.236
59070822,,0,-125.92,0.29
59070824,,0,-65.92,0.36
59070885,35,1,350.56,0.228
59070911,35,0,206.48,0.257
59071076,,0,-103.44,0.535
59071206,,0,67.36,0.274
59071230,,0,-45.52,0.418
59071244,,0,27.68,0.25
59071326,,0,175.04,0.142
59071322,35,0,219.36,0.233
59071347,,0,-58.08,0.366
59071426,35,1,394.42,0.166
59071495,35,1,242.48,0.162
59071523,35,1,202.96,0.685
59071677,,0,-44.72,0.253
59071760,35,1,96.4,0.398
59071818,,0,-25.92,0.587
59071825,35,0,225.04,0.485
59071843,,0,-83.36,0.418
59071941,35,1,379.9,0.183
59072117,,0,-55.84,0.393
59072112,75,1,426.01,0.291
59072173,,0,122.24,0.189
59072169,75,1,525.52,0.276
59072205,,0,-60.4,0.506
59072211,,0,21.44,0.727
59072298,35,0,371.17,0.266
59072353,35,1,246.16,0.301
59072459,,0,142.64,0.229
59072502,,0,110.24,0.275
59072550,,0,-128.32,0.513
59072555,,0,67.04,0.313
59072566,,0,-39.04,0.439
59072600,,0,-6.56,0.442
59072665,,0,-123.84,0.452
59072672,,0,75.68,0.313
59072682,75,1,598.84,0.312
59072729,35,1,197.12,0.398
59072753,,0,134.16,0.239
59072893,35,0,258.88,0.233
59073013,,0,93.6,0.256
59073059,,0,-128.4,0.248
59073106,,0,15.28,0.275
59073108,35,1,89.04,0.44
59073148,,0,-88.64,0.31
59073183,,0,21.6,0.236
59073317,35,1,364.11,0.337
59073403,75,1,769.55,0.173
59073560,,0,-129.76,0.568
59073648,,0,7.44,0.348
59073783,,0,-74.08,0.485
59073799,35,0,135.92,0.276
59073837,,0,10.24,0.471
59073896,,0,-51.2,0.239
59073917,,0,35.04,0.44
59073960,,0,37.92,0.232
59073968,75,1,581.93,0.407
59074019,,0,111.52,0.304
59074041,,0,178.48,0.347
59074061,35,1,170.32,0.401
59074080,,0,39.28,0.336
59074133,35,1,219.28,0.574
59074187,,0,71.84,0.244
59074264,,0,-74.16,0.318
59074306,,0,-39.2,0.277
59074322,,0,-85.76,0.269
59074332,35,1,310.14,0.201
59074360,3,0,271.73,0.115
59074364,35,0,408.43,0.257
59074378,,0,-93.76,0.307
59074381,,0,50.48,0.383
59074402,,0,51.92,0.266
59074428,,0,30.4,0.196
59074525,35,1,220.32,0.283
59074608,,0,-105.68,0.46
59074641,,0,-10.8,0.611
59074809,35,0,207.92,0.307
59074902,,0,-61.6,0.284
59074937,75,1,623.1,0.574
59075041,75,1,650.7,0.293
59075190,75,1,514.73,0.475
59075275,,0,-32.08,0.301
59075290,,0,-44.4,0.27
59075405,,0,-104.48,0.685
59075479,35,1,298.4,0.341
59075528,,0,4.4,0.18
59075684,75,1,351.23,0.494
59075731,,0,-76.32,0.204
59075837,,0,-99.68,0.463
59075818,75,1,560.05,0.324
59075845,,0,-84.32,0.399
59075894,,0,-80.96,0.668
59075885,35,1,214.56,0.505
59076199,35,1,217.04,0.219
59076323,,0,-31.76,0.536
59076351,75,1,433.72,0.532
59076358,75,1,324.48,0.495
59076494,35,1,116.48,0.526
59076511,,0,-68.56,0.561
59076596,75,0,820,0.25
59076676,75,1,640.8,0.311
59076698,35,0,272.05,0.474
59076702,35,1,151.28,0.237
59076855,,0,19.52,0.333
59076891,35,0,344.99,0.264
59076920,,0,135.04,0.171
59076944,,0,55.6,0.297
59076931,35,1,149.44,0.299
59076985,,0,41.52,0.492
59076984,35,1,103.6,0.428
59077025,35,1,186.88,0.484
59077065,75,1,516.52,0.577
59077164,,0,-70.72,0.256
59077166,35,1,72.48,0.464
59077219,,0,6.64,0.379
59077276,,0,1.36,0.393
59077319,35,0,124.48,0.287
59077387,,0,-40.96,0.313
59077427,,0,-71.12,0.217
59077417,35,1,195.12,0.489
59077455,,0,-111.52,0.237
59077454,,0,-6.96,0.297
59077529,35,1,291.34,0.16
59077558,35,1,294.96,0.394
59077623,,0,24,0.512
59077610,75,1,480.7,0.318
59077960,75,1,367.75,0.506
59078070,,0,-63.92,0.148
59078061,75,1,525.4,0.32
59078230,,0,15.28,0.19
59078252,35,1,300.74,0.432
59078264,75,1,347.97,0.467
59078296,,0,22.8,0.362
59078298,,0,67.28,0.227
59078300,,0,-27.92,0.245
59078395,,0,-127.76,0.408
59078746,35,1,71.28,0.666
59078818,,0,51.44,0.21
59078820,,0,-101.28,0.253
59078838,75,1,556.84,0.272
59078931,,0,31.12,0.185
59078934,35,0,139.28,0.27
59078984,,0,15.68,0.449
59079103,35,1,174.32,0.411
59079111,,0,47.44,0.457
59079171,,0,54.32,0.307
59079176,,0,38,0.283
59079190,,0,120.56,0.211
59079220,35,1,354.34,0.419
59079289,75,1,396.33,0.501
59079426,,0,-107.76,0.375
59079457,35,1,163.92,0.222
59079516,,0,-106.32,0.496
59079589,35,1,496.46,0.246
59079600,,0,-53.12,0.394
59079609,,0,-87.52,0.357
59079606,,0,94.48,0.3
59079620,35,1,197.44,0.454
59079655,,0,187.6,0.449
59079705,,0,-48.4,0.359
59079700,3,0,200.24,0.102
59079841,,0,100.56,0.198
59079866,,0,-47.92,0.478
59079982,,0,32.08,0.314
59080045,,0,-4.32,0.312
59080147,,0,-96.56,0.464
59080162,,0,-22.56,0.459
59080195,,0,-65.6,0.283
59080239,,0,-93.6,0.253
59080288,,0,-124.64,0.24
59080284,75,1,566.41,0.526
59080298,,0,72.88,0.289
59080322,,0,12.8,0.563
59080369,,0,-58.32,0.399
59080395,,0,-97.04,0.262
59080416,,0,180.16,0.159
59080404,35,1,230.88,0.218
59080493,75,1,327.75,0.494
59080533,,0,128.16,0.224
59080545,35,1,141.12,0.318
59080558,75,1,464.04,0.306
59080639,,0,95.84,0.18
59080620,35,1,199.84,0.396
59080776,,0,-119.68,0.31
59080781,,0,-115.2,0.408
59080799,,0,-120.4,0.505
59080790,75,1,308.98,0.604
59080821,,0,-34.64,0.324
59080877,,0,-3.12,0.378
59080915,,0,144.4,0.257
59081030,,0,182.72,0.431
59081025,75,1,677.59,0.343
59081073,,0,75.2,0.314
59081064,35,1,368.92,0.21
59081096,,0,56.08,0.241
59081099,35,0,298.48,0.377
59081175,75,1,437.01,0.379
59081202,35,0,359.27,0.259
59081363,35,1,344.32,0.183
59081425,,0,-56.32,0.225
59081526,,0,-100.08,0.407
59081543,,0,-98.48,0.383
59081601,35,1,143.92,0.399
59081669,,0,-115.52,0.522
59081685,,0,-107.76,0.187
59081700,35,1,266.64,0.162
59081818,,0,-11.04,0.319
59081875,,0,53.04,0.278
59081978,35,0,192.8,0.223
59082037,,0,-119.68,0.203
59082079,75,1,675.66,0.264
59082176,,0,-20.16,0.618
59082180,35,1,135.52,0.361
59082249,35,0,250.24,0.538
59082265,35,1,93.12,0.366
59082357,,0,12.08,0.35
59082457,35,0,505.21,0.166
59082492,,0,-85.52,0.388
59082576,75,1,676.52,0.29
59082712,,0,-38.4,0.243
59082704,75,1,325.02,0.717
59082740,,0,-58.88,0.336
59082794,,0,132.96,0.215
59082848,,0,51.36,0.311
59082920,,0,-13.84,0.411
59082909,35,0,106.88,0.693
59083023,75,1,516.88,0.317
59083071,35,1,123.52,0.336
59083125,,0,107.28,0.28
59083167,35,1,130,0.425
59083171,35,1,342.37,0.268
59083172,75,1,641.12,0.413
59083232,,0,-39.68,0.275
59083254,,0,-10.32,0.222
59083261,,0,-37.52,0.335
59083278,,0,46.16,0.36
59083276,,0,31.76,0.269
59083283,,0,-109.44,0.43
59083294,,0,1.6,0.343
59083309,,0,46.08,0.253
59083333,,0,75.04,0.327
59083444,,0,15.44,0.215
59083525,35,0,208.4,0.206
59083569,,0,159.2,0.266
59083612,,0,-24,0.249
59083615,,0,11.84,0.291
59083603,75,1,683.58,0.437
59083708,,0,96.16,0.274
59083754,,0,92.96,0.263
59083791,35,1,302.3,0.381
59084018,,0,72.64,0.352
59084295,,0,64.4,0.242
59084305,35,0,398.16,0.203
59084323,35,1,138.48,0.332
59084357,35,1,66.24,0.55
59084406,,0,27.28,0.31
59084459,,0,-47.76,0.336
59084464,,0,-56.72,0.188
59084467,,0,64.48,0.289
59084485,,0,-70.72,0.361
59084508,35,1,243.52,0.536
59084579,,0,37.44,0.189
59084588,,0,-44.4,0.312
59084616,35,1,254.24,0.163
59084670,,0,-63.28,0.622
59084687,,0,138.8,0.4
59084846,35,1,137.04,0.277
59084951,,0,-62,0.575
59084928,75,1,504.6,0.4
59084965,35,1,116.96,0.391
59085049,75,1,661.02,0.312
59085057,35,0,340.5,0.256
59085068,75,1,347.52,0.537
59085151,,0,26,0.263
59085192,,0,-51.44,0.274
59085203,,0,-89.52,0.472
59085209,35,1,330.48,0.132
59085232,,0,48.88,0.568
59085246,,0,-11.52,0.4
59085285,75,1,576.72,0.422
59085377,,0,74.48,0.278
59085448,,0,103.92,0.281
59085475,,0,-122.8,0.196
59085511,35,1,270.29,0.54
59085534,,0,-94.08,0.317
59085571,,0,-21.52,0.37
59085725,35,1,182.08,0.258
59085879,,0,-75.12,0.384
59085883,,0,-68.4,0.281
59085999,35,1,308.2,0.133
59086100,35,1,260.56,0.458
59086141,35,1,144.24,0.596
59086261,35,1,262.32,0.328
59086286,,0,68.08,0.222
59086284,,0,-110.96,0.304
59086323,35,0,371.82,0.287
59086348,35,1,207.12,0.324
59086469,,0,-128,0.363
59086624,75,1,397.17,0.392
59086684,,0,-3.04,0.504
59086838,,0,-64.64,0.435
59086859,,0,45.68,0.489
59086883,,0,-28.88,0.222
59086901,,0,-97.44,0.395
59087046,35,0,300.98,0.197
59087090,35,1,203.68,0.36
59087088,35,1,365.5,0.212
59087116,,0,-97.36,0.271
59087205,,0,-120.4,0.377
59087213,,0,46.96,0.367
59087277,,0,-21.44,0.27
59087307,75,1,600.06,0.274
59087356,35,1,362.35,0.257
59087401,,0,-80.64,0.196
59087409,75,1,503.81,0.649
59087476,35,1,207.68,0.288
59087492,3,0,408.01,0.125
59087681,35,1,166.96,0.339
59087709,35,1,181.52,0.348
59087819,,0,-60.08,0.266
59087852,,0,102.8,0.253
59087846,75,1,566.41,0.409
59087881,,0,-111.76,0.236
59087951,,0,-32.32,0.271
59087958,,0,50.16,0.452
59087966,35,1,231.84,0.356
59088035,75,1,380.55,0.345
59088057,,0,-4.4,0.426
59088053,35,1,125.6,0.377
59088132,,0,-23.2,0.36
59088150,,0,-59.04,0.121
59088333,,0,27.28,0.25
59088332,35,0,107.92,0.368
59088448,,0,338.1,0.148
59088462,,0,-24.24,0.511
59088472,35,1,186.56,0.207
59088473,35,1,218.48,0.441
59088487,35,1,375.8,0.209
59088526,,0,-121.76,0.257
59088611,,0,-93.68,0.266
59088635,,0,-96.56,0.326
59088631,75,1,420.76,0.368
59088700,,0,-53.76,0.416
59088968,,0,-40.08,0.361
59088995,,0,-6.48,0.397
59089120,,0,-76,0.315
59089173,,0,-115.92,0.217
59089177,75,1,630.1,0.276
59089189,35,1,186.72,0.289
59089199,,0,-51.04,0.477
59089213,35,1,240.08,0.706
59089236,,0,-5.04,0.357
59089251,,0,-18,0.469
59089337,35,1,164.08,0.451
59089374,,0,-44.48,0.245
59089370,35,1,69.28,0.502
59089456,35,1,235.76,0.43
59089576,,0,-97.68,0.291
59089668,,0,-120.4,0.231
59089690,,0,108.72,0.256
59089697,,0,-76.72,0.249
59089719,,0,-87.04,0.287
59089752,50,1,396.82,0.292
59089786,35,1,132.24,0.48
59089815,,0,-37.28,0.503
59089840,75,0,438.81,0.391
59089918,,0,-24.88,0.465
59089934,,0,33.84,0.282
59089942,,0,-28.96,0.307
59089920,35,1,83.84,0.418
59089954,,0,-24.24,0.243
59090077,,0,23.68,0.318
59090092,,0,54.4,0.265
59090111,3,0,188.32,0.188
59090335,35,1,144.16,0.581
59090378,,0,-105.52,0.352
59090389,35,1,298.87,0.232
59090408,,0,-122.88,0.219
59090507,35,1,369.65,0.239
59090569,,0,7.2,0.526
59090589,,0,88.64,0.211
59090735,35,0,380.98,0.158
59090789,,0,50.08,0.325
59090797,35,1,128.88,0.29
59090832,35,0,190.4,0.278
59090894,,0,-27.68,0.445
59090901,,0,68.48,0.268
59090949,,0,-94,0.392
59090969,35,1,134.96,0.293
59091006,,0,52.64,0.318
59091038,35,1,222.8,0.252
59091080,,0,11.6,0.341
59091083,75,1,603.4,0.298
59091124,,0,-23.84,0.252
59091130,,0,-129.2,0.357
59091161,,0,-31.76,0.417
59091221,,0,84.4,0.392
59091255,35,1,365.86,0.233
59091326,35,1,128.8,0.343
59091342,,0,-14.48,0.544
59091439,,0,-89.76,0.058
59091476,,0,67.84,0.193
59091498,,0,67.44,0.244
59091521,,0,42.56,0.252
59091540,35,0,387.76,0.092
59091559,,0,4,0.296
59091548,75,1,692.09,0.43
59091563,,0,-68.16,0.225
59091617,,0,-33.68,0.329
59091699,35,1,224.96,0.241
59091760,,0,-75.28,0.223
59091772,,0,-47.68,0.548
59091844,,0,-86.32,0.199
59091855,,0,93.2,0.328
59091912,,0,109.76,0.078
59091925,35,0,222.08,0.409
59091927,75,1,402.5,0.339
59091961,,0,0.88,0.197
59091981,,0,22.16,0.167
59092008,,0,-127.36,0.623
59092101,35,0,104.56,0.335
59092174,,0,-44.56,0.227
59092182,,0,-72.8,0.716
59092211,35,1,202.48,0.277
59092221,3,0,190.88,0.154
59092284,35,1,285.27,0.185
59092312,,0,-82.8,0.412
59092334,,0,-7.84,0.282
59092362,35,1,164.96,0.442
59092387,,0,24.16,0.226
59092427,35,1,312.53,0.21
59092469,,0,-118.16,0.333
59092487,,0,-21.44,0.345
59092583,,0,-105.36,0.398
59092645,35,1,150.56,0.406
59092651,35,1,145.12,0.431
59092658,35,1,130.4,0.396
59092696,35,1,134.08,0.293
59092714,,0,21.44,0.304
59092810,35,1,302.77,0.319
59092838,35,1,162.48,0.265
59092853,,0,-23.6,0.678
59092979,50,0,519.08,0.184
59093061,,0,-43.36,0.546
